invoice_id,Branch,City,category,unit_price,quantity,date,time,payment_method,rating,profit_margin,Revenue,Total_profit,Revenue_per_Unit,Profit_Category
3268,WALM059,Pflugerville,Fashion accessories,52.0,1.0,21/11/20,7:00:00,Ewallet,5.0,0.33,52.0,17.16,52.0,Low Profit
3269,WALM080,Nacogdoches,Home and lifestyle,30.0,3.0,19/08/20,11:44:00,Ewallet,5.0,0.33,90.0,29.700000000000003,30.0,Low Profit
3270,WALM066,Grapevine,Fashion accessories,68.0,3.0,04/10/23,21:20:00,Ewallet,8.0,0.33,204.0,67.32000000000001,68.0,High Profit
3271,WALM094,Alamo,Home and lifestyle,66.0,3.0,04/08/22,16:23:00,Ewallet,5.0,0.33,198.0,65.34,66.0,High Profit
3272,WALM017,McKinney,Fashion accessories,74.0,3.0,09/10/21,11:17:00,Ewallet,8.0,0.48,222.0,106.56,74.0,High Profit
3273,WALM028,Odessa,Home and lifestyle,15.0,3.0,25/09/23,21:32:00,Ewallet,6.0,0.48,45.0,21.599999999999998,15.0,Low Profit
3274,WALM096,Eagle Pass,Fashion accessories,62.0,3.0,11/08/22,22:24:00,Ewallet,5.0,0.18,186.0,33.48,62.0,Low Profit
3275,WALM096,Eagle Pass,Home and lifestyle,82.0,2.0,24/10/23,7:37:00,Ewallet,8.0,0.33,164.0,54.120000000000005,82.0,High Profit
3276,WALM012,Garland,Fashion accessories,34.0,2.0,01/09/23,19:38:00,Ewallet,4.0,0.48,68.0,32.64,34.0,Low Profit
3277,WALM095,Big Spring,Home and lifestyle,60.0,1.0,18/11/20,14:26:00,Ewallet,6.0,0.33,60.0,19.8,60.0,Low Profit
3278,WALM011,Lubbock,Fashion accessories,46.0,1.0,24/09/23,16:31:00,Ewallet,7.0,0.48,46.0,22.08,46.0,Low Profit
3279,WALM064,Bedford,Home and lifestyle,73.0,3.0,21/10/20,9:30:00,Ewallet,5.0,0.33,219.0,72.27000000000001,73.0,High Profit
3280,WALM045,Missouri City,Fashion accessories,80.0,1.0,13/11/22,16:04:00,Credit card,6.0,0.48,80.0,38.4,80.0,High Profit
3281,WALM047,Flower Mound,Home and lifestyle,25.0,1.0,22/08/22,13:31:00,Ewallet,7.0,0.48,25.0,12.0,25.0,Low Profit
3282,WALM037,League City,Fashion accessories,85.0,3.0,25/10/22,17:41:00,Ewallet,8.0,0.48,255.0,122.39999999999999,85.0,High Profit
3283,WALM098,Mineral Wells,Home and lifestyle,33.0,2.0,15/09/20,21:10:00,Ewallet,8.0,0.18,66.0,11.879999999999999,33.0,Low Profit
3284,WALM078,Del Rio,Fashion accessories,82.0,1.0,09/12/21,8:08:00,Ewallet,6.0,0.33,82.0,27.060000000000002,82.0,Low Profit
3285,WALM077,Coppell,Home and lifestyle,16.0,1.0,02/08/22,20:36:00,Ewallet,4.0,0.33,16.0,5.28,16.0,Low Profit
3286,WALM064,Bedford,Fashion accessories,75.0,2.0,09/12/21,10:54:00,Ewallet,9.0,0.33,150.0,49.5,75.0,High Profit
3287,WALM044,Pharr,Home and lifestyle,69.0,1.0,06/12/22,14:59:00,Ewallet,6.0,0.48,69.0,33.12,69.0,Low Profit
3288,WALM016,Brownsville,Fashion accessories,34.0,3.0,07/08/21,21:29:00,Ewallet,8.0,0.48,102.0,48.96,34.0,High Profit
3289,WALM071,Lufkin,Home and lifestyle,19.0,3.0,18/12/22,18:21:00,Ewallet,7.0,0.33,57.0,18.810000000000002,19.0,Low Profit
3290,WALM079,La Porte,Fashion accessories,21.0,1.0,04/12/20,14:51:00,Ewallet,9.0,0.33,21.0,6.930000000000001,21.0,Low Profit
3291,WALM026,Denton,Home and lifestyle,46.0,2.0,02/12/20,17:01:00,Ewallet,6.0,0.48,92.0,44.16,46.0,High Profit
3292,WALM006,El Paso,Fashion accessories,39.0,2.0,27/10/21,10:08:00,Ewallet,8.0,0.48,78.0,37.44,39.0,High Profit
3293,WALM018,Frisco,Home and lifestyle,33.0,2.0,04/10/22,19:08:00,Ewallet,7.0,0.48,66.0,31.68,33.0,Low Profit
3294,WALM015,Grand Prairie,Fashion accessories,51.0,1.0,12/12/21,6:19:00,Ewallet,4.0,0.48,51.0,24.48,51.0,Low Profit
3295,WALM053,Conroe,Home and lifestyle,34.0,3.0,18/10/21,15:08:00,Ewallet,7.0,0.57,102.0,58.13999999999999,34.0,High Profit
3296,WALM014,Amarillo,Fashion accessories,74.0,3.0,29/09/23,7:40:00,Ewallet,8.0,0.48,222.0,106.56,74.0,High Profit
3297,WALM080,Nacogdoches,Home and lifestyle,85.0,1.0,01/10/20,20:26:00,Ewallet,7.0,0.33,85.0,28.05,85.0,Low Profit
3298,WALM093,Angleton,Fashion accessories,74.0,3.0,03/12/23,12:01:00,Ewallet,5.0,0.33,222.0,73.26,74.0,High Profit
3299,WALM012,Garland,Home and lifestyle,55.0,3.0,10/10/21,21:13:00,Ewallet,6.0,0.48,165.0,79.2,55.0,High Profit
3300,WALM081,Friendswood,Fashion accessories,58.0,2.0,13/08/22,16:38:00,Ewallet,4.0,0.33,116.0,38.28,58.0,High Profit
3301,WALM028,Odessa,Home and lifestyle,15.0,3.0,08/08/21,7:32:00,Ewallet,5.0,0.48,45.0,21.599999999999998,15.0,Low Profit
3302,WALM096,Eagle Pass,Fashion accessories,42.0,2.0,27/11/22,8:15:00,Ewallet,5.0,0.18,84.0,15.12,42.0,Low Profit
3303,WALM091,Little Elm,Home and lifestyle,82.0,1.0,24/08/23,11:26:00,Ewallet,8.0,0.33,82.0,27.060000000000002,82.0,Low Profit
3304,WALM030,Richardson,Fashion accessories,19.0,3.0,23/09/20,8:45:00,Ewallet,4.0,0.48,57.0,27.36,19.0,Low Profit
3305,WALM051,New Braunfels,Home and lifestyle,60.0,1.0,02/10/23,12:17:00,Ewallet,5.0,0.48,60.0,28.799999999999997,60.0,Low Profit
3306,WALM030,Richardson,Fashion accessories,76.0,3.0,22/12/22,12:39:00,Ewallet,4.0,0.48,228.0,109.44,76.0,High Profit
3307,WALM041,Mission,Home and lifestyle,62.0,2.0,12/10/21,20:18:00,Ewallet,6.0,0.48,124.0,59.519999999999996,62.0,High Profit
3308,WALM002,Dallas,Fashion accessories,27.0,1.0,21/10/23,11:07:00,Ewallet,7.0,0.36,27.0,9.719999999999999,27.0,Low Profit
3309,WALM017,McKinney,Home and lifestyle,64.0,3.0,12/09/21,15:28:00,Ewallet,7.0,0.48,192.0,92.16,64.0,High Profit
3310,WALM072,Lancaster,Fashion accessories,21.0,1.0,20/11/23,22:59:00,Ewallet,9.0,0.33,21.0,6.930000000000001,21.0,Low Profit
3311,WALM015,Grand Prairie,Home and lifestyle,30.0,1.0,20/09/23,15:29:00,Ewallet,9.0,0.48,30.0,14.399999999999999,30.0,Low Profit
3312,WALM021,McAllen,Fashion accessories,58.0,3.0,11/08/23,20:56:00,Ewallet,8.0,0.48,174.0,83.52,58.0,High Profit
3313,WALM004,Austin,Home and lifestyle,74.0,2.0,17/09/21,21:27:00,Ewallet,8.0,0.48,148.0,71.03999999999999,74.0,High Profit
3314,WALM083,Farmers Branch,Fashion accessories,43.0,1.0,05/10/20,6:32:00,Ewallet,4.0,0.33,43.0,14.190000000000001,43.0,Low Profit
3315,WALM047,Flower Mound,Home and lifestyle,75.0,1.0,24/08/21,20:21:00,Ewallet,5.0,0.48,75.0,36.0,75.0,High Profit
3316,WALM037,League City,Fashion accessories,48.0,2.0,09/09/21,10:35:00,Ewallet,9.0,0.48,96.0,46.08,48.0,High Profit
3317,WALM052,Mansfield,Home and lifestyle,54.0,3.0,06/12/23,21:48:00,Ewallet,4.0,0.57,162.0,92.33999999999999,54.0,High Profit
3318,WALM033,Pearland,Fashion accessories,82.0,1.0,25/10/23,11:47:00,Ewallet,4.0,0.48,82.0,39.36,82.0,High Profit
3319,WALM012,Garland,Home and lifestyle,83.0,1.0,31/10/23,21:20:00,Ewallet,9.0,0.48,83.0,39.839999999999996,83.0,High Profit
3320,WALM041,Mission,Fashion accessories,80.0,1.0,14/11/20,20:18:00,Ewallet,4.0,0.48,80.0,38.4,80.0,High Profit
3321,WALM019,Pasadena,Home and lifestyle,28.0,3.0,15/08/21,20:39:00,Ewallet,9.0,0.48,84.0,40.32,28.0,High Profit
3322,WALM053,Conroe,Fashion accessories,17.0,2.0,31/08/23,12:06:00,Ewallet,6.0,0.21,34.0,7.14,17.0,Low Profit
3323,WALM015,Grand Prairie,Home and lifestyle,56.0,3.0,11/10/20,22:31:00,Ewallet,5.0,0.48,168.0,80.64,56.0,High Profit
3324,WALM036,Allen,Fashion accessories,50.0,2.0,31/08/22,6:13:00,Ewallet,5.0,0.48,100.0,48.0,50.0,High Profit
3325,WALM009,Plano,Home and lifestyle,60.0,3.0,17/10/20,14:31:00,Ewallet,7.0,0.48,180.0,86.39999999999999,60.0,High Profit
3326,WALM058,Port Arthur,Fashion accessories,36.0,1.0,24/12/22,6:04:00,Ewallet,8.0,0.33,36.0,11.88,36.0,Low Profit
3327,WALM039,Longview,Home and lifestyle,28.0,2.0,20/09/21,11:01:00,Ewallet,4.0,0.48,56.0,26.88,28.0,Low Profit
3328,WALM006,El Paso,Fashion accessories,82.0,2.0,22/10/21,14:17:00,Ewallet,7.0,0.48,164.0,78.72,82.0,High Profit
3329,WALM048,Harlingen,Home and lifestyle,67.0,1.0,31/10/20,22:03:00,Ewallet,6.0,0.48,67.0,32.16,67.0,Low Profit
3330,WALM093,Angleton,Fashion accessories,24.0,1.0,28/10/20,8:51:00,Ewallet,4.0,0.33,24.0,7.92,24.0,Low Profit
3331,WALM053,Conroe,Home and lifestyle,34.0,1.0,22/12/22,10:52:00,Ewallet,8.0,0.57,34.0,19.38,34.0,Low Profit
3332,WALM067,Haltom City,Fashion accessories,45.0,3.0,28/12/21,10:58:00,Ewallet,8.0,0.33,135.0,44.550000000000004,45.0,High Profit
3333,WALM044,Pharr,Home and lifestyle,38.0,2.0,30/10/23,19:22:00,Ewallet,8.0,0.48,76.0,36.48,38.0,High Profit
3334,WALM002,Dallas,Fashion accessories,68.0,1.0,17/12/21,21:36:00,Ewallet,6.0,0.36,68.0,24.48,68.0,Low Profit
3335,WALM007,Arlington,Home and lifestyle,19.0,3.0,28/08/23,18:14:00,Ewallet,5.0,0.48,57.0,27.36,19.0,Low Profit
3336,WALM085,Kerrville,Fashion accessories,49.0,2.0,23/08/23,6:43:00,Ewallet,6.0,0.33,98.0,32.34,49.0,Low Profit
3337,WALM071,Lufkin,Home and lifestyle,64.0,2.0,18/10/22,8:38:00,Ewallet,5.0,0.33,128.0,42.24,64.0,High Profit
3338,WALM067,Haltom City,Fashion accessories,57.0,3.0,10/12/23,6:18:00,Ewallet,6.0,0.33,171.0,56.43,57.0,High Profit
3339,WALM008,Corpus Christi,Home and lifestyle,83.0,1.0,19/12/22,6:28:00,Ewallet,6.0,0.48,83.0,39.839999999999996,83.0,High Profit
3340,WALM085,Kerrville,Fashion accessories,66.0,1.0,17/09/21,18:48:00,Ewallet,9.0,0.33,66.0,21.78,66.0,Low Profit
3341,WALM040,Edinburg,Home and lifestyle,46.0,1.0,30/09/20,6:56:00,Ewallet,4.0,0.48,46.0,22.08,46.0,Low Profit
3342,WALM096,Eagle Pass,Fashion accessories,83.0,1.0,27/09/21,6:46:00,Ewallet,6.0,0.18,83.0,14.94,83.0,Low Profit
3343,WALM062,Galveston,Home and lifestyle,66.0,1.0,03/09/23,11:15:00,Ewallet,8.0,0.33,66.0,21.78,66.0,Low Profit
3344,WALM081,Friendswood,Fashion accessories,31.0,1.0,29/09/21,11:01:00,Ewallet,7.0,0.33,31.0,10.23,31.0,Low Profit
3345,WALM058,Port Arthur,Home and lifestyle,46.0,2.0,29/11/20,19:47:00,Ewallet,6.0,0.33,92.0,30.360000000000003,46.0,Low Profit
3346,WALM058,Port Arthur,Fashion accessories,74.0,1.0,26/11/22,20:22:00,Ewallet,4.0,0.33,74.0,24.42,74.0,Low Profit
3347,WALM009,Plano,Home and lifestyle,37.0,3.0,11/09/21,10:42:00,Ewallet,4.0,0.48,111.0,53.28,37.0,High Profit
3348,WALM059,Pflugerville,Fashion accessories,69.0,1.0,08/10/22,6:44:00,Ewallet,5.0,0.33,69.0,22.77,69.0,Low Profit
3349,WALM036,Allen,Home and lifestyle,15.0,2.0,31/12/20,9:59:00,Ewallet,7.0,0.48,30.0,14.399999999999999,15.0,Low Profit
3350,WALM096,Eagle Pass,Fashion accessories,46.0,3.0,01/10/21,10:37:00,Ewallet,5.0,0.18,138.0,24.84,46.0,Low Profit
3351,WALM008,Corpus Christi,Home and lifestyle,66.0,1.0,14/12/21,18:13:00,Ewallet,6.0,0.48,66.0,31.68,66.0,Low Profit
3352,WALM059,Pflugerville,Fashion accessories,56.0,3.0,29/11/22,9:42:00,Ewallet,9.0,0.33,168.0,55.440000000000005,56.0,High Profit
3353,WALM096,Eagle Pass,Home and lifestyle,29.0,3.0,22/10/23,16:17:00,Ewallet,9.0,0.18,87.0,15.66,29.0,Low Profit
3354,WALM094,Alamo,Fashion accessories,24.0,1.0,24/11/21,6:47:00,Ewallet,8.0,0.33,24.0,7.92,24.0,Low Profit
3355,WALM094,Alamo,Home and lifestyle,21.0,1.0,15/08/23,8:23:00,Ewallet,4.0,0.33,21.0,6.930000000000001,21.0,Low Profit
3356,WALM007,Arlington,Fashion accessories,46.0,2.0,26/10/23,6:05:00,Ewallet,7.0,0.48,92.0,44.16,46.0,High Profit
3357,WALM005,Fort Worth,Home and lifestyle,74.0,3.0,09/10/23,15:13:00,Ewallet,6.0,0.48,222.0,106.56,74.0,High Profit
3358,WALM053,Conroe,Fashion accessories,70.0,2.0,31/12/21,9:37:00,Ewallet,6.0,0.21,140.0,29.4,70.0,Low Profit
3359,WALM024,Carrollton,Home and lifestyle,21.0,3.0,05/11/20,13:26:00,Ewallet,7.0,0.48,63.0,30.24,21.0,Low Profit
3360,WALM059,Pflugerville,Fashion accessories,74.0,3.0,24/11/22,17:11:00,Ewallet,6.0,0.33,222.0,73.26,74.0,High Profit
3361,WALM039,Longview,Home and lifestyle,34.0,3.0,05/12/21,22:50:00,Ewallet,7.0,0.48,102.0,48.96,34.0,High Profit
3362,WALM085,Kerrville,Fashion accessories,50.0,1.0,19/11/20,17:51:00,Ewallet,6.0,0.33,50.0,16.5,50.0,Low Profit
3363,WALM057,Euless,Home and lifestyle,32.0,2.0,26/11/23,11:33:00,Ewallet,9.0,0.33,64.0,21.12,32.0,Low Profit
3364,WALM030,Richardson,Fashion accessories,15.0,3.0,12/11/22,7:33:00,Ewallet,6.0,0.48,45.0,21.599999999999998,15.0,Low Profit
3365,WALM007,Arlington,Home and lifestyle,74.0,3.0,29/08/20,6:46:00,Ewallet,9.0,0.48,222.0,106.56,74.0,High Profit
3366,WALM045,Missouri City,Fashion accessories,24.0,1.0,23/09/22,10:06:00,Credit card,7.0,0.48,24.0,11.52,24.0,Low Profit
3367,WALM095,Big Spring,Home and lifestyle,64.0,2.0,05/10/22,8:05:00,Ewallet,4.0,0.33,128.0,42.24,64.0,High Profit
3368,WALM067,Haltom City,Fashion accessories,40.0,2.0,24/09/23,19:52:00,Ewallet,8.0,0.33,80.0,26.400000000000002,40.0,Low Profit
3369,WALM094,Alamo,Home and lifestyle,65.0,1.0,03/12/21,15:11:00,Ewallet,4.0,0.33,65.0,21.45,65.0,Low Profit
3370,WALM015,Grand Prairie,Fashion accessories,63.0,1.0,19/12/20,22:05:00,Ewallet,8.0,0.48,63.0,30.24,63.0,Low Profit
3371,WALM076,Huntsville,Home and lifestyle,25.0,1.0,05/10/23,18:54:00,Ewallet,7.0,0.33,25.0,8.25,25.0,Low Profit
3372,WALM090,Brownwood,Fashion accessories,34.0,2.0,27/08/23,18:14:00,Ewallet,8.0,0.33,68.0,22.44,34.0,Low Profit
3373,WALM014,Amarillo,Home and lifestyle,25.0,3.0,23/12/23,18:49:00,Ewallet,5.0,0.48,75.0,36.0,25.0,High Profit
3374,WALM076,Huntsville,Fashion accessories,40.0,2.0,24/11/22,16:44:00,Ewallet,6.0,0.33,80.0,26.400000000000002,40.0,Low Profit
3375,WALM095,Big Spring,Home and lifestyle,67.0,1.0,27/12/23,20:33:00,Ewallet,4.0,0.33,67.0,22.11,67.0,Low Profit
3376,WALM088,Cleburne,Fashion accessories,23.0,3.0,04/11/20,14:08:00,Ewallet,5.0,0.33,69.0,22.77,23.0,Low Profit
3377,WALM039,Longview,Home and lifestyle,84.0,2.0,05/11/23,13:55:00,Ewallet,5.0,0.48,168.0,80.64,84.0,High Profit
3378,WALM098,Mineral Wells,Fashion accessories,33.0,2.0,19/10/21,19:07:00,Ewallet,7.0,0.18,66.0,11.879999999999999,33.0,Low Profit
3379,WALM076,Huntsville,Home and lifestyle,70.0,3.0,31/10/22,12:04:00,Ewallet,7.0,0.33,210.0,69.3,70.0,High Profit
3380,WALM088,Cleburne,Fashion accessories,80.0,3.0,02/10/21,22:08:00,Ewallet,4.0,0.33,240.0,79.2,80.0,High Profit
3381,WALM069,Rockwall,Home and lifestyle,37.0,2.0,31/12/20,22:23:00,Ewallet,4.0,0.33,74.0,24.42,37.0,Low Profit
3382,WALM022,Mesquite,Fashion accessories,26.0,1.0,08/10/20,20:24:00,Ewallet,6.0,0.48,26.0,12.48,26.0,Low Profit
3383,WALM005,Fort Worth,Home and lifestyle,82.0,1.0,10/08/21,22:19:00,Ewallet,4.0,0.48,82.0,39.36,82.0,High Profit
3384,WALM052,Mansfield,Fashion accessories,68.0,2.0,16/09/23,14:40:00,Ewallet,6.0,0.57,136.0,77.52,68.0,High Profit
3385,WALM063,Georgetown,Home and lifestyle,40.0,3.0,08/12/21,15:19:00,Ewallet,6.0,0.33,120.0,39.6,40.0,High Profit
3386,WALM043,Baytown,Fashion accessories,81.0,3.0,22/10/22,9:41:00,Ewallet,9.0,0.48,243.0,116.64,81.0,High Profit
3387,WALM062,Galveston,Home and lifestyle,85.0,3.0,21/09/23,16:46:00,Ewallet,9.0,0.33,255.0,84.15,85.0,High Profit
3388,WALM001,Houston,Fashion accessories,69.0,2.0,09/11/23,12:48:00,Ewallet,5.0,0.36,138.0,49.68,69.0,High Profit
3389,WALM068,Burleson,Home and lifestyle,37.0,1.0,28/11/23,14:12:00,Ewallet,7.0,0.33,37.0,12.21,37.0,Low Profit
3390,WALM094,Alamo,Fashion accessories,31.0,2.0,24/10/21,16:05:00,Ewallet,7.0,0.33,62.0,20.46,31.0,Low Profit
3391,WALM077,Coppell,Home and lifestyle,76.0,1.0,21/11/21,7:17:00,Ewallet,9.0,0.33,76.0,25.080000000000002,76.0,Low Profit
3392,WALM057,Euless,Fashion accessories,63.0,2.0,19/08/20,7:48:00,Ewallet,7.0,0.33,126.0,41.580000000000005,63.0,High Profit
3393,WALM067,Haltom City,Home and lifestyle,38.0,1.0,28/10/21,10:29:00,Ewallet,7.0,0.33,38.0,12.540000000000001,38.0,Low Profit
3394,WALM031,Lewisville,Fashion accessories,40.0,3.0,08/08/20,19:52:00,Ewallet,8.0,0.48,120.0,57.599999999999994,40.0,High Profit
3395,WALM024,Carrollton,Home and lifestyle,40.0,2.0,31/12/23,16:43:00,Ewallet,5.0,0.48,80.0,38.4,40.0,High Profit
3396,WALM091,Little Elm,Fashion accessories,15.0,1.0,26/12/23,10:27:00,Ewallet,8.0,0.33,15.0,4.95,15.0,Low Profit
3397,WALM021,McAllen,Home and lifestyle,70.0,1.0,13/10/20,13:58:00,Ewallet,5.0,0.48,70.0,33.6,70.0,Low Profit
3398,WALM008,Corpus Christi,Fashion accessories,78.0,1.0,04/09/21,22:16:00,Ewallet,7.0,0.48,78.0,37.44,78.0,High Profit
3399,WALM018,Frisco,Home and lifestyle,44.0,1.0,19/11/21,6:31:00,Ewallet,7.0,0.48,44.0,21.119999999999997,44.0,Low Profit
3400,WALM100,Canyon,Fashion accessories,39.0,2.0,29/10/21,6:51:00,Ewallet,6.0,0.18,78.0,14.04,39.0,Low Profit
3401,WALM078,Del Rio,Home and lifestyle,61.0,1.0,03/09/23,15:56:00,Ewallet,6.0,0.33,61.0,20.130000000000003,61.0,Low Profit
3402,WALM061,Cedar Park,Fashion accessories,64.0,3.0,13/12/20,13:19:00,Ewallet,8.0,0.33,192.0,63.36,64.0,High Profit
3403,WALM028,Odessa,Home and lifestyle,62.0,2.0,26/12/21,20:16:00,Ewallet,4.0,0.48,124.0,59.519999999999996,62.0,High Profit
3404,WALM045,Missouri City,Fashion accessories,81.0,1.0,25/12/21,13:17:00,Credit card,9.0,0.48,81.0,38.879999999999995,81.0,High Profit
3405,WALM008,Corpus Christi,Home and lifestyle,76.0,2.0,06/09/23,8:05:00,Ewallet,9.0,0.48,152.0,72.96,76.0,High Profit
3406,WALM064,Bedford,Fashion accessories,44.0,2.0,03/11/20,19:47:00,Ewallet,4.0,0.33,88.0,29.040000000000003,44.0,Low Profit
3407,WALM028,Odessa,Home and lifestyle,39.0,1.0,11/10/20,9:23:00,Ewallet,6.0,0.48,39.0,18.72,39.0,Low Profit
3408,WALM088,Cleburne,Fashion accessories,72.0,3.0,19/10/22,9:42:00,Ewallet,5.0,0.33,216.0,71.28,72.0,High Profit
3409,WALM016,Brownsville,Home and lifestyle,30.0,1.0,30/12/20,8:55:00,Ewallet,4.0,0.48,30.0,14.399999999999999,30.0,Low Profit
3410,WALM037,League City,Fashion accessories,33.0,3.0,12/09/20,10:07:00,Ewallet,5.0,0.48,99.0,47.519999999999996,33.0,High Profit
3411,WALM019,Pasadena,Home and lifestyle,39.0,2.0,09/11/20,13:46:00,Ewallet,5.0,0.48,78.0,37.44,39.0,High Profit
3412,WALM026,Denton,Fashion accessories,44.0,1.0,16/12/22,9:07:00,Ewallet,4.0,0.48,44.0,21.119999999999997,44.0,Low Profit
3413,WALM069,Rockwall,Home and lifestyle,79.0,1.0,04/08/22,18:49:00,Ewallet,9.0,0.33,79.0,26.07,79.0,Low Profit
3414,WALM064,Bedford,Fashion accessories,85.0,2.0,06/11/23,13:33:00,Ewallet,9.0,0.33,170.0,56.1,85.0,High Profit
3415,WALM047,Flower Mound,Home and lifestyle,32.0,2.0,21/12/22,10:37:00,Ewallet,9.0,0.48,64.0,30.72,32.0,Low Profit
3416,WALM019,Pasadena,Fashion accessories,27.0,3.0,14/11/21,6:54:00,Ewallet,5.0,0.48,81.0,38.879999999999995,27.0,High Profit
3417,WALM061,Cedar Park,Home and lifestyle,44.0,1.0,27/12/20,16:45:00,Ewallet,5.0,0.33,44.0,14.520000000000001,44.0,Low Profit
3418,WALM040,Edinburg,Fashion accessories,16.0,1.0,20/08/20,15:01:00,Ewallet,7.0,0.48,16.0,7.68,16.0,Low Profit
3419,WALM063,Georgetown,Home and lifestyle,77.0,2.0,11/09/22,11:07:00,Ewallet,7.0,0.33,154.0,50.82,77.0,High Profit
3420,WALM079,La Porte,Fashion accessories,37.0,3.0,19/11/22,22:44:00,Ewallet,6.0,0.33,111.0,36.63,37.0,High Profit
3421,WALM030,Richardson,Home and lifestyle,63.0,2.0,16/11/21,6:53:00,Ewallet,7.0,0.48,126.0,60.48,63.0,High Profit
3422,WALM010,Laredo,Fashion accessories,43.0,1.0,19/12/22,12:42:00,Ewallet,8.0,0.48,43.0,20.64,43.0,Low Profit
3423,WALM024,Carrollton,Home and lifestyle,59.0,2.0,16/09/20,12:21:00,Ewallet,4.0,0.48,118.0,56.64,59.0,High Profit
3424,WALM077,Coppell,Fashion accessories,80.0,3.0,19/10/23,14:30:00,Ewallet,4.0,0.33,240.0,79.2,80.0,High Profit
3425,WALM096,Eagle Pass,Home and lifestyle,47.0,2.0,31/10/20,20:35:00,Ewallet,9.0,0.18,94.0,16.919999999999998,47.0,Low Profit
3426,WALM045,Missouri City,Fashion accessories,74.0,2.0,03/08/22,14:54:00,Credit card,4.0,0.48,148.0,71.03999999999999,74.0,High Profit
3427,WALM011,Lubbock,Home and lifestyle,47.0,3.0,30/11/21,21:51:00,Ewallet,5.0,0.48,141.0,67.67999999999999,47.0,High Profit
3428,WALM052,Mansfield,Fashion accessories,41.0,2.0,17/09/20,14:58:00,Ewallet,9.0,0.57,82.0,46.739999999999995,41.0,High Profit
3429,WALM061,Cedar Park,Home and lifestyle,58.0,1.0,18/10/22,8:22:00,Ewallet,5.0,0.33,58.0,19.14,58.0,Low Profit
3430,WALM093,Angleton,Fashion accessories,69.0,1.0,01/09/23,20:57:00,Ewallet,4.0,0.33,69.0,22.77,69.0,Low Profit
3431,WALM021,McAllen,Home and lifestyle,51.0,2.0,18/09/21,16:17:00,Ewallet,9.0,0.48,102.0,48.96,51.0,High Profit
3432,WALM093,Angleton,Fashion accessories,67.0,3.0,02/10/21,6:24:00,Ewallet,8.0,0.33,201.0,66.33,67.0,High Profit
3433,WALM070,Hurst,Home and lifestyle,72.0,3.0,17/11/22,14:28:00,Ewallet,6.0,0.33,216.0,71.28,72.0,High Profit
3434,WALM015,Grand Prairie,Fashion accessories,79.0,1.0,11/12/21,11:41:00,Ewallet,7.0,0.48,79.0,37.92,79.0,High Profit
3435,WALM051,New Braunfels,Home and lifestyle,38.0,1.0,01/10/23,16:14:00,Ewallet,8.0,0.48,38.0,18.24,38.0,Low Profit
3436,WALM081,Friendswood,Fashion accessories,64.0,2.0,08/10/20,9:01:00,Ewallet,9.0,0.33,128.0,42.24,64.0,High Profit
3437,WALM021,McAllen,Home and lifestyle,53.0,2.0,30/09/23,7:38:00,Ewallet,5.0,0.48,106.0,50.879999999999995,53.0,High Profit
3438,WALM011,Lubbock,Fashion accessories,54.0,3.0,02/11/20,7:32:00,Ewallet,6.0,0.48,162.0,77.75999999999999,54.0,High Profit
3439,WALM045,Missouri City,Home and lifestyle,42.0,2.0,26/11/21,13:22:00,Credit card,6.0,0.48,84.0,40.32,42.0,High Profit
3440,WALM021,McAllen,Fashion accessories,21.0,2.0,27/10/23,11:11:00,Ewallet,8.0,0.48,42.0,20.16,21.0,Low Profit
3441,WALM042,Bryan,Home and lifestyle,35.0,1.0,20/09/23,17:58:00,Ewallet,7.0,0.48,35.0,16.8,35.0,Low Profit
3442,WALM078,Del Rio,Fashion accessories,46.0,1.0,30/10/21,19:32:00,Ewallet,9.0,0.33,46.0,15.180000000000001,46.0,Low Profit
3443,WALM007,Arlington,Home and lifestyle,71.0,2.0,13/12/21,11:23:00,Ewallet,4.0,0.48,142.0,68.16,71.0,High Profit
3444,WALM061,Cedar Park,Fashion accessories,73.0,1.0,25/09/22,13:56:00,Ewallet,8.0,0.33,73.0,24.09,73.0,Low Profit
3445,WALM005,Fort Worth,Home and lifestyle,36.0,3.0,30/08/22,19:02:00,Ewallet,7.0,0.48,108.0,51.839999999999996,36.0,High Profit
3446,WALM094,Alamo,Fashion accessories,69.0,2.0,09/11/22,10:25:00,Ewallet,8.0,0.33,138.0,45.54,69.0,High Profit
3447,WALM043,Baytown,Home and lifestyle,45.0,2.0,17/10/22,8:28:00,Ewallet,9.0,0.48,90.0,43.199999999999996,45.0,High Profit
3448,WALM057,Euless,Fashion accessories,67.0,1.0,17/11/22,11:01:00,Ewallet,6.0,0.33,67.0,22.11,67.0,Low Profit
3449,WALM060,DeSoto,Home and lifestyle,75.0,3.0,18/10/23,8:35:00,Ewallet,6.0,0.33,225.0,74.25,75.0,High Profit
3450,WALM040,Edinburg,Fashion accessories,80.0,2.0,18/10/21,13:44:00,Ewallet,7.0,0.48,160.0,76.8,80.0,High Profit
3451,WALM049,North Richland Hills,Home and lifestyle,47.0,2.0,28/09/20,8:01:00,Ewallet,8.0,0.48,94.0,45.12,47.0,High Profit
3452,WALM100,Canyon,Fashion accessories,18.0,1.0,29/08/22,6:05:00,Ewallet,5.0,0.18,18.0,3.2399999999999998,18.0,Low Profit
